repo,sha,author,date,message
linguist,b65129a8e1c21debe632798433b565c1eabea25f,Arfon Smith,2014-10-23T09:54:05Z,Merge pull request #1622 from pchaigno/shell-extensions
linguist,b6a9993c97f67de303aeb41aa085c79642ab6326,Paul Chaignon,2014-10-22T14:16:30Z,Add .sc as a SuperCollider file extension
linguist,9c044c5bd0a44a6e3a949753e505eb17042c2445,Josh Watzman,2014-08-06T23:30:21Z,"Add detection for Hack files with "".php"" file extension"
linguist,6b0783936f67559f51005348816174277c1ef4f5,Paul Chaignon,2014-10-21T23:07:03Z,Add .command as a Shell file extension
linguist,2a66b754c2727734073047472ad986293e2f372b,Arfon Smith,2014-10-21T22:41:25Z,CI config
linguist,460443b3c8413098a97721ca7cb7ee6c350ce774,Arfon Smith,2014-10-21T22:40:53Z,Merge branch 'master' of github.com:github/linguist
linguist,cd99ab2d6eb3262a296cb8b55de616647376abd5,Arfon Smith,2014-10-21T22:40:43Z,Vendored gems
linguist,b2cb74cabf4ab359bc3ab525049ff0239c7e0a8e,Josh Watzman,2014-08-06T22:39:10Z,"Add detection for Hack files with "".hh"" file extension"
linguist,6d073029632511f85554334ffb7da2a67150f51a,Arfon Smith,2014-10-21T21:49:13Z,Update cibuild
linguist,d831205f6a2bbb3a98cd7afc5762cef8a19453d9,Arfon Smith,2014-10-21T21:41:55Z,Update cibuild
linguist,a9b9e6216b5ac1f489b2cc7e1fa5896d0fcc34a7,Arfon Smith,2014-10-21T21:10:05Z,Update cibuild
linguist,3ba090de7ed8b3009c765e207d0f15ceb0d786ac,Arfon Smith,2014-10-21T21:07:49Z,Update cibuild
linguist,c105208481fad44264b4002bf210a9ec19f81ec4,Arfon Smith,2014-10-21T19:06:43Z,Update cibuild
linguist,0c9e14eefff9afb157c06020c4c4dc368d4acded,Arfon Smith,2014-10-21T19:06:13Z,Update cibuild
linguist,2a8a5cdca9240ac95e96786dd175eb777d8b3021,Arfon Smith,2014-10-21T19:04:52Z,+x
linguist,1f91acbd9dda39c1661e4f6fc62a14ad578ee5ae,Arfon Smith,2014-10-21T19:03:30Z,Janky CI
linguist,6f8278aa790ed62c1e0959f5bfc2b3304f209415,Daniel Morris,2014-10-21T09:21:39Z,Add build.xml.dist to XML filenames
linguist,3e48a84cf1785aae51d528b6f3037de30149e24e,Arfon Smith,2014-10-20T15:29:04Z,Merge pull request #1612 from briandela/patch-1
linguist,31728a3a780eb13c89b3550d000abdf4088a6038,Arfon Smith,2014-10-20T15:21:24Z,Merge pull request #1613 from hearsilent/patch-1
linguist,e56a2ed6ad53414d6ded2b4b006955a34a277314,Arfon Smith,2014-10-19T21:45:42Z,Merge pull request #1614 from creasty/viml_underscore_vimrc
linguist,35aa57657bf68acccd1796ffc4c66dc9a6649037,HearSilent,2014-10-19T21:16:51Z,Add .a51 sample
linguist,423c8865bd9c4f768f95d306fcf5f236071ee732,Yuki Iwanaga,2014-10-19T15:39:26Z,Add a filename rule for _vimrc
linguist,55ecc5f7eb3c9546013d8a4bdb952f4086e6054a,HearSilent,2014-10-19T09:32:41Z,Add .a51 to Assembly
linguist,6aae7882dffa0874281b56771f7343f0a300c035,Brian Delahunty,2014-10-19T01:03:27Z,Update indenentation
linguist,240fcec3ce5fd8d789130b6600084bf15673ec75,Brian Delahunty,2014-10-18T18:13:12Z,Add hbs alias for Handlebars
linguist,170c1d4ee87e45c370261e64c78d9368d146a73e,Arfon Smith,2014-10-17T19:32:13Z,Merge pull request #1584 from laomaiweng/linguist-detect-tcl-shebang
linguist,38f0a71ea36411781a03d63c164db595a05ac52a,Arfon Smith,2014-10-17T19:30:40Z,Merge pull request #1596 from pchaigno/fcgi
linguist,62936dc6b5aef118e2e9f6e485dc31263fafc648,Arfon Smith,2014-10-17T19:27:39Z,Merge pull request #1609 from github/bundler-rakefile
linguist,fb9c784f4fef62b6d83d1c1ccc4300b920f607db,Arfon Smith,2014-10-17T19:27:24Z,Merge pull request #1611 from github/rugged-gemspec
linguist,89477ed2fa1ffc3a9e9f1888261dd764a4669b93,Arfon Smith,2014-10-17T19:20:32Z,twiddle-wakka
linguist,844679dcbe5293750b0174f55c4e08420240e0e7,Arfon Smith,2014-10-17T19:07:47Z,Merge pull request #1610 from github/rugged-gemspec
linguist,cd743332f4310206d3cb9de8f30d80797c9431d8,Brandon Keepers,2014-10-17T18:14:02Z,Use yajl since it is already a dependency
linguist,47843e7e7847437f34f5064b04cdd763a7ed622e,Arfon Smith,2014-10-17T18:36:13Z,Moving Rugged dependency back to gemspec
linguist,85957ecf56979338f663001a151f2396589350d3,Brandon Keepers,2014-10-17T17:55:53Z,"Require ""bundler/setup"" in rakefile"
linguist,4232b04571684517177e02fafd5afa41110fe480,Arfon Smith,2014-10-17T13:20:03Z,Merge pull request #1602 from github/gitattribute-docs
linguist,34f717526adc94f37e54431bf94629d9bc082408,Arfon Smith,2014-10-17T13:19:04Z,Merge pull request #1605 from github/bkeepers/gitattribute-docs
linguist,b0b94182a2449c9360b2bea77fa906fa79ee579f,Brandon Keepers,2014-10-17T12:41:03Z,:scissors:
linguist,843e196f00c4b502d570c5cc7c5948ee7dd4fcdf,Arfon Smith,2014-10-17T01:56:21Z,Formatting
linguist,63661dfc6ef488d4e5415bfec71c3e85f56a3c96,Arfon Smith,2014-10-16T21:33:49Z,Docs update
linguist,f100dc91c2e1ce51f70b8b5d4b2d0ed4574e4d87,Arfon Smith,2014-10-16T19:21:33Z,Merge pull request #1588 from github/cache-bustin
linguist,fd9d63d60549a081201be3ccf8f5a4040c19de21,Arfon Smith,2014-10-16T19:05:36Z,Removing beta label
linguist,5c21c35875869b9d35d0cc9b48cbe13c3fd47be0,Arfon Smith,2014-10-16T17:59:41Z,Merge branch 'master' into cache-bustin
linguist,370d55fd74928adba1fb360c0b01b794cb40b70d,Arfon Smith,2014-10-15T22:05:08Z,Merge pull request #1595 from github/text-html-ruby
linguist,0fcc26f778c28b101e8ea7b93286cc46e0ce66f5,Paul Chaignon,2014-10-15T14:37:58Z,Add .fcgi as an extension for script languages
linguist,8dd2ddcbf70a719832b39fb8cc56af2812bd1501,Arfon Smith,2014-10-15T01:18:32Z,CI
linguist,037857623d365f87b3c567620cfc32cbd6b38317,Arfon Smith,2014-10-15T00:45:09Z,Merge branch 'master' into cache-bustin
linguist,d7b19d577b7eee4f757812cba689998d59451237,Arfon Smith,2014-10-15T00:44:35Z,Bumping version
linguist,c70048a3e2cac79ac139b611729f3f771c019ced,Adam Roben,2014-10-14T18:19:05Z,Use TextMate 1 scope for HTML+ERB files
linguist,a1884ca2614e57481aacf132b611a3232247df0b,Ryunosuke SATO,2014-10-14T15:50:41Z,Run test against Ruby 2.2 on Travis CI
linguist,e452291314b59e15ed92019aa2e76e22e8f99747,Ryunosuke SATO,2014-10-14T15:46:36Z,Run test against latest Ruby 2.1 on Travis CI
linguist,6d51117a91f64085a52fdd21c95450a987935d1f,Arfon Smith,2014-10-14T15:06:47Z,Merge pull request #1593 from github/more-tmscopes
linguist,848a1cc1e5e08c27670a3781139ae265ce537804,Arfon Smith,2014-10-14T15:06:38Z,Minor bump
linguist,9092dfdc7fa94695d06cc2fe9453426b1d5e24da,Adam Roben,2014-10-14T14:50:39Z,Add a TextMate scope for Literate CoffeeScript
linguist,d7fe0cc5c71947da4284c47af422e17d02e68fdf,Adam Roben,2014-10-14T14:40:08Z,Add TextMate scopes for HTML variants
linguist,15ec37d4bcb1378c42b8d03baf8a367322ada768,Adam Roben,2014-10-14T14:34:08Z,Add a TextMate scope for Objective-C++
linguist,43cc701ac33ae934a5faf2b280f4e96d5b512de6,Adam Roben,2014-10-14T14:34:01Z,Add a TextMate scope for JSON
linguist,7cb8357f73f8569680deac539b6c19fa407853f7,Adam Roben,2014-10-14T14:21:08Z,Add a TextMate scope for YAML
linguist,4b46bcf64929c6d43d7b635232392b7670d582cb,Adam Roben,2014-10-13T19:07:42Z,Add TextMate scopes for Sass/SCSS files
linguist,a954a6465e06ff90b3e6046179a584f52eae085f,Arfon Smith,2014-10-14T14:29:45Z,Update README.md
linguist,afb6041104881d57eb3789235e3e475572d7ae6a,Arfon Smith,2014-10-14T14:07:02Z,Merge pull request #1592 from github/vmg/tmscopes
linguist,4b28fdbc4dc635ec132ed8ce72662db626e473ee,Arfon Smith,2014-10-14T13:45:49Z,Removing beta label
linguist,b8a5e8505a7a876fc6af498f0637d42f1e01a5f1,Arfon Smith,2014-10-14T01:21:31Z,Merge branch 'vmg/tmscopes' into cache-bustin
linguist,3087d640a33b84e3a449b5f77d06f4876fc6bafb,Arfon Smith,2014-10-14T00:33:03Z,3.2.2b1
linguist,e87b89ab5b0e3dbbcf21bea8142e6cfe807baa95,Arfon Smith,2014-10-13T23:52:27Z,Removing todo
linguist,7aabc6a5ad2a4739074308de0e9dbd25cc48c1bb,Arfon Smith,2014-10-13T22:01:53Z,A different approach
linguist,5cc053694abb213f3d167b2f2dc61bd869144081,Arfon Smith,2014-10-13T21:38:21Z,Remove pry
linguist,653314448c7c6f6ec2f93de346896895f786773f,Arfon Smith,2014-10-13T21:37:46Z,Bust that cache
linguist,4f14db10eab8f461edb5cdb7488c2a6efdbdef0a,Arfon Smith,2014-10-13T19:57:19Z,Merge pull request #933 from pchaigno/pro
linguist,98e348ba5f60b2892979c1ca587c874d45f793bb,Arfon Smith,2014-10-13T19:48:50Z,Minor docs update fixes #1581
linguist,a69b20c1a42ed72c73f51b212cc2ce2fc9cec1b9,Arfon Smith,2014-10-13T19:48:04Z,Minor docs update #fixes 1581
linguist,9275e5240f33a024c445cc34de4da706ebda3d15,Vicent Marti,2014-10-13T15:45:08Z,Bump version
linguist,7dcc3b3edf2ce09be2b53335ca78c87a58168753,Vicent Marti,2014-10-13T14:14:33Z,Add `tm_scope` to the BlobHelper
linguist,6e872c11b698d79439cd28dc320b7332558a40f3,Vicent Marti,2014-10-13T14:08:58Z,Pass `tm_scope` overrides
linguist,e5b60017596aeb4246b8c558d1ecb288a79d92c7,Vicent Marti,2014-10-12T15:43:03Z,Add support for TextMate scopes
linguist,769f1b865885fc8936dbb07cd4db699dcfa079bd,Arfon Smith,2014-10-13T14:47:52Z,Merge pull request #1587 from github/linguist-3.2.1
linguist,5814b61356fb0dd1c37d1a2a3b794a2a1eeeeaa6,Arfon Smith,2014-10-13T14:47:02Z,Linguist v3.2.1
linguist,8a6d7f67ed533c17e9a9a488608f233c942e7e91,Arfon Smith,2014-10-13T14:40:14Z,Merge pull request #1517 from github/1515-local
linguist,bcb016a9383428957373c53264ac50419a57b7e7,Arfon Smith,2014-10-13T14:30:09Z,Removing beta label
linguist,065c6c02a8bf7e16c1a3824aa6dcf3624151a2c5,Arfon Smith,2014-10-13T14:10:21Z,Merge branch '1515-local' of github.com:github/linguist into 1515-local
linguist,f7386fcd727518c962e9ecc6535a705506cda283,Arfon Smith,2014-10-13T14:09:33Z,Rugged bump
linguist,df703ef997dd84d74d013dcc8c659d060fa67a0c,Arfon Smith,2014-10-13T14:09:33Z,Rugged bump
linguist,9f6c421d9172d1c338e9f65ab05dd13862315eb7,Arfon Smith,2014-10-13T14:03:36Z,Merge pull request #1586 from github/revert-1515-vmg/attributes
linguist,91370ae9555c7a8b7ce79435ebd10a05a82887d5,Arfon Smith,2014-10-13T13:58:53Z,"Revert ""Load Git Attributes for Linguist-specific overrides"""
linguist,ffc0be191e3b6c0665c801b9aa0df2df6283833c,Arfon Smith,2014-10-13T13:42:46Z,Removing beta label
linguist,6e9f6da2a2c18b7d8a0ac6b6e37dc7f73336ff86,Vicent Marti,2014-10-13T13:13:22Z,Merge pull request #1515 from github/vmg/attributes
linguist,48f2949d6941b2f6fee6f1f99300288e8b08a627,quentin,2014-10-13T08:09:07Z,Move the extension-less sample scripts in a filenames/ subdir
linguist,baa3cba0fc6faa38c6822cb39e336715d0f95640,quentin,2014-10-13T01:05:56Z,Add sample Tcl/Tk scripts to test Tcl/Tk shebang detection
linguist,eb54a9232878e7e32af87b2ab335bbfb6e2e43cb,quentin,2014-10-13T00:38:07Z,Add Tcl/Tk interpreters to languages.yml for shebang detection
linguist,ce1e2441f4895cc8903f1e5f5d4e98404da6b8a0,Romain Lespinasse,2014-10-11T08:27:06Z,Choose a color from the Golo logo
linguist,c8cb7b7cabb74124f433328bca596c36c9f41839,Arfon Smith,2014-10-10T20:33:47Z,Git attr
linguist,7baa130d8d4954f419657aaefe08cced536cee30,Arfon Smith,2014-10-10T20:32:28Z,Merge branch 'master' into 1515-local
linguist,332d97b57f538dca007ab4bf9108b5aead1d5515,Arfon Smith,2014-10-10T20:32:08Z,Removing generated override for now.
linguist,9c0dbdd48e0ba1c2a368b2c9bafa5e6091e5c36d,Ted Nyman,2014-10-10T19:52:30Z,Merge pull request #1575 from Jaxan/clean-samples
linguist,bec00520654f9fc2d88de5194450343967bca11e,Joshua Moerman,2014-10-05T10:55:00Z,Adds samples for the clean programming language
linguist,08290ac49e4aba47b89e13c44ec5bc8f96e42316,Tomas Morstein,2014-10-04T20:46:32Z,remove very rarely used .dcl extension for now
linguist,42944660bd419716d07ec38a3b8ee3cc03790457,Tomas Morstein,2014-10-04T20:02:27Z,no need to group DCL and MMS/MMK
linguist,ae5e1c5a858c8050f3de11f204d0b0fd1d108095,Tomas Morstein,2014-10-04T19:43:20Z,"DCL & MMS lexers are not supported, use Text only"
linguist,f4f5ccb3f512db862de6a9994844985277049e92,Tomas Morstein,2014-10-04T18:43:39Z,add MMS/MMK samples
linguist,ab3f44cb6e291016e41d88913d3f5e7541d15f3a,Tomas Morstein,2014-10-04T18:38:46Z,add DECset Module Management System support
linguist,d7757033ab2736798a654c6f854763ae8285ea91,Tomas Morstein,2014-10-04T18:33:28Z,DCL examples
linguist,8bb9241e6eec8343a0da351186f2a54f70bb987c,Tomas Morstein,2014-10-04T17:08:57Z,add DIGITAL Command Language (DCL)
linguist,5010f32421c87361dc19cc3ea125d39c84057716,Arfon Smith,2014-10-03T00:06:30Z,Merge pull request #1570 from lucaswerkmeister/patch-1
linguist,ded4672ccca9bc74642e4da19da74e545c50b2ec,Lucas Werkmeister,2014-10-02T10:10:11Z,Update Ceylon sample file
linguist,03bb48cf2870e6f52644ae55dafe471f3c6b9514,Arfon Smith,2014-09-30T13:42:08Z,Version bump
linguist,e71eefe8fc7a0f69d23819a3ea27520f9297786a,Arfon Smith,2014-09-30T13:38:26Z,Merge branch 'master' into 1515-local
linguist,c203781e1b3cc0fbdd021f6015f9b6617a77e1a8,Arfon Smith,2014-09-30T13:22:34Z,Merge pull request #1557 from larsbrinkhoff/frt
linguist,7a2be16d77bdf274d8f21a0f3590053abb7e49ac,Lars Brinkhoff,2014-09-30T05:01:35Z,Add .frt samples for Forth.
linguist,77126e9e1783655516a270fdab560f0842b1bdec,Arfon Smith,2014-09-29T21:28:23Z,Removing fixture file
linguist,d1d5c61df5043fe909cee5975fc254e70e8b9f56,Arfon Smith,2014-09-29T21:27:20Z,Updating ref for gitattribute testing
linguist,09323c8bbc3a39f2a8c5bb51c2677f8e83f6e8f1,Arfon Smith,2014-09-29T20:28:00Z,Version bump
linguist,ac9f82544afcdbcd0d0721297d3e2ac600e830c9,Arfon Smith,2014-09-29T20:24:30Z,Merge pull request #1555 from github/vendored-ignored-gitattributes
linguist,2e4e6027870a5c1b253a1a0361d6a6fd7e5401eb,Arfon Smith,2014-09-29T20:20:11Z,Housekeeping
linguist,9d0ba5801b8acebb0b318eb0405aff2e895f10c0,Arfon Smith,2014-09-29T20:11:44Z,Reverting b0db064d092e0903a0d35d3ab4cf948b4b3564db now we have a better way to test these attributes
linguist,0cd7d85ec46638c5050005c769960ad38703c98a,Arfon Smith,2014-09-29T20:10:01Z,Using .gitattributes from test branch
linguist,b0f674e5116180abd2eb9509f99f3826ce1da37d,Arfon Smith,2014-09-29T19:26:27Z,Merge pull request #1563 from github/bkeepers/vendored-ignored-gitattributes
linguist,2b411aad90b1b296b55eb39a4c1ad75c9a49b7ba,Brandon Keepers,2014-09-29T19:04:48Z,Extract #read_index for tests
linguist,1c6483a499aa6374c2b11ade558e54f0873fd92e,Brandon Keepers,2014-09-29T18:13:44Z,Simplify boolean attribute handling
linguist,6edf4498ce53bcb057191d02c5df92731b311da2,Brandon Keepers,2014-09-29T18:12:36Z,Move overridden_language to just #language
linguist,b160a396789549c65f6366e3cbf5647348793377,Brandon Keepers,2014-09-29T17:48:40Z,Remove linguist_* prefix from vendored? and generated?
linguist,86b4de89bd305dad7181a8ad9e0d6e8b037ffddd,Lars Brinkhoff,2014-09-25T07:44:14Z,Only Forth uses .frt.
linguist,a35d9a8d294127ccb530557b74e7c20c9e75e772,Brandon Keepers,2014-09-26T21:34:39Z,Merge pull request #1561 from pchaigno/graph-ml
linguist,8012876d5ef0c19ffc66e645ffddb7db7f2aa238,Paul Chaignon,2014-09-26T14:43:35Z,Support for Graph Modeling Language
linguist,2e3e8c5b8958b89e103a5084e35256bc144d9c88,Arfon Smith,2014-09-25T18:55:14Z,Removing pry
linguist,5284608942d21ff7040848ca200308470d9a5df7,Arfon Smith,2014-09-25T18:37:20Z,Stubbing git attributes (for now)
linguist,ea2c7d8b27206d5d732143347c52e81dd944d155,Arfon Smith,2014-09-25T18:08:15Z,Testing
linguist,b0db064d092e0903a0d35d3ab4cf948b4b3564db,Arfon Smith,2014-09-25T17:57:21Z,Updating .gitattributes for real usage
linguist,3ff1e38f6c3830827507b700e9ad27bf45ad038a,Arfon Smith,2014-09-25T17:50:42Z,Adding support for overriding configurations in vendor.yml and generated?
linguist,b533b682d5d4012ca42f4fc998b45169ec41fe33,Arfon Smith,2014-09-25T16:00:22Z,Test files for .gitattributes
linguist,7b44baa417d6ee662266417dcdff327aa9d60445,Paul Chaignon,2014-09-25T14:47:16Z,Merge branch 'master' into newlisp
linguist,f3d654a965106fb48f10cb3929812e9888f73ef3,Paul Chaignon,2014-09-25T14:38:47Z,Merge branch 'master' into bitbake
linguist,2e6aae0256beb210c417011ae6b3d4afd3e99a47,Paul Chaignon,2014-09-25T14:26:57Z,Merge branch 'master' into saltstack-states
linguist,f59cf24a82d3fbf61215cce74fb626169021ae32,Paul Chaignon,2014-09-25T14:23:21Z,Merge branch 'master' into pro
linguist,f87436d4990ea0b01d90c4634b19d238026bbdb0,Arfon Smith,2014-09-25T00:57:30Z,Adding linguist_vendored? and linguist_generated? to include overrides from .gitattributes
linguist,178d4756efb647d5f8607d74fe47a852329d7516,Arfon Smith,2014-09-24T22:20:38Z,Changing up .gitattributes keys for testing
linguist,5152bd71245edaec02511fa366a0794f3ac80fbe,Arfon Smith,2014-09-24T22:04:16Z,Merge pull request #1547 from bwestlin/master
linguist,b5015b6cc7ecaa973a6a20421fbf3bb85023d5c9,Arfon Smith,2014-09-24T21:50:55Z,Merge pull request #1554 from github/1267-local
linguist,097900a327bcd5601f20dfab58f0f795fe133a18,Arfon Smith,2014-09-24T21:45:39Z,Merge pull request #1553 from github/1372-local
linguist,1d2a6c38c776e6c89a3d38fdece5cd69e59e8e5c,Arfon Smith,2014-09-24T21:43:42Z,Merge branch 'master' into 1267-local
linguist,cc87ceb0d56616daabbe1681dc0e671699695b03,Arfon Smith,2014-09-24T21:38:07Z,Merge branch 'master' into 1372-local
linguist,a38f77683bea859d6d7b8e2af215a2b9541d9f5c,Arfon Smith,2014-09-24T21:13:53Z,Merge pull request #1552 from github/benchmarking
linguist,d8da05cde2c43d6c997fab7a6881f87fd3b242bd,Arfon Smith,2014-09-24T15:58:40Z,Merge pull request #1522 from github/cl-heuristics
linguist,554b5bfe7f1e87dddbf31e8f01f38e8a2ebcccbb,Arfon Smith,2014-09-24T15:56:41Z,Merge pull request #1549 from kr/godep
linguist,86aa4c3f3dee731c2462e82f8a2f8d031a6b09b6,Keith Rarick,2014-09-22T07:54:54Z,Add Go dependencies to generated.rb and test_blob.rb
linguist,19b87212257c1956999767cad790205499c807d4,Keith Rarick,2014-09-22T07:50:16Z,Add Go dependencies to vendor.yml and test_blob.rb
linguist,0cb1ebc41e4aa0760bbc3e0843d5be647254ba46,Arfon Smith,2014-09-22T02:44:03Z,Merge pull request #1546 from vivekgalatage/master
linguist,c7c4883f49e866020aee373dcf180c182e20d2fe,Björn Westlin,2014-09-21T20:08:12Z,Added files generated by Typesafe Activator to vendor.yml
linguist,d8b4d4639c52885ba30b3148f1f93a90c4dc26b3,Vivek Galatage,2014-09-21T18:45:35Z,Sample JSBuild file showing the usage javascript as scripting language.
linguist,ebe45e6f37dd66e2ccd436acc35365605e250a88,Vivek Galatage,2014-09-21T04:57:54Z,Adding JavaScript syntax support for JavaScriptBuild (.jsb) files
linguist,cb016f84395c4d7412db8e98b3620dc7aa041f90,Arfon Smith,2014-09-20T18:58:18Z,Merge pull request #1545 from larsbrinkhoff/groff
linguist,92212d26528c009d3a5abe7f83537d85d4fef5ac,Lars Brinkhoff,2014-09-19T11:51:19Z,Add Groff sample.
linguist,950882be78afbb045936bf6e76ca39ddd22305fa,Arfon Smith,2014-09-18T19:30:15Z,Merge pull request #1537 from github/drop-samples.json
linguist,036855072e71173faa55ee058a6f2093966c007e,Arfon Smith,2014-09-18T19:29:54Z,Merge branch 'master' into drop-samples.json
linguist,29bbf509008ad23837b662931c16d4705b14b4ae,Arfon Smith,2014-09-18T19:26:23Z,Merge pull request #1542 from github/travis-updates
linguist,ca59303dba5b5459e7eb3b0dc2b44fa47db41026,Arfon Smith,2014-09-18T19:25:36Z,Preferred syntax
linguist,e21f35039bf362cda09a74cd720076dc9d343472,Arfon Smith,2014-09-18T19:11:08Z,Is this still needed?
linguist,f2b377fae892c391c67789e35967db3224760a43,Arfon Smith,2014-09-18T19:07:14Z,Removing unnecessary Travis build step
linguist,24a36bf4bba782e080f72cc50a1dc56f07855b4b,Arfon Smith,2014-09-18T19:06:11Z,Removing docs about generating samples
linguist,3284450dc42de8befd466071185a4224c9a6ab82,Arfon Smith,2014-09-18T18:56:41Z,Make sure samples.json is present before running tests
linguist,ea9d3268191eac51aca5f25366b62af15ff56bcd,Arfon Smith,2014-09-18T18:50:53Z,Merge branch 'master' into drop-samples.json
linguist,12b78c5357f6ee9dc44930bb8dea99e9514f02fe,Arfon Smith,2014-09-18T18:22:02Z,Removing pry runtime dependency
linguist,4cc679c1e5e0fff0baf6617d19b7ce14a66689ad,Arfon Smith,2014-09-17T14:54:45Z,Merge branch 'master' into 1515-local
linguist,c49ce557144d855d85647f50ed342e04507b6939,Arfon Smith,2014-09-17T14:54:41Z,Bumping Rugged
linguist,9d4b5416a5b77f80e2ae3a0f6b5e52b1e853e81f,The rugged tests are fragile,2014-09-17T13:48:14Z,Bump Rugged
linguist,e70cd333238b7c48262f4ec0645cc99ab177673b,Arfon Smith,2014-09-17T13:37:00Z,Moving to fixtures
linguist,5a59ecbc2a44ed856da57c3f9503229cdc775e6b,Romain Lespinasse,2014-09-17T11:59:02Z,Add support for Golo language
linguist,82285df54b14924db5d228232a24e8513c6e3790,Arfon Smith,2014-09-16T21:46:50Z,Merge pull request #1536 from pchaigno/apex-lexer
linguist,302af86363383245f78f8752f549d8be5b269262,Arfon Smith,2014-09-16T21:36:10Z,Merge branch 'master' into 1233-local
linguist,e67c1789b833c9cf18200d35b90e8765f5a08c4e,Brandon Keepers,2014-09-16T14:26:35Z,Generate samples.json before building gem
linguist,015af19eaf1067d578bcc1b36a36c8426be1f53f,Brandon Keepers,2014-09-16T14:18:33Z,Move `Samples::DATA` constant to `Samples.cache` method
linguist,156985ed52cf56bc2c40b3c51ccc2fafc10aeb94,Brandon Keepers,2014-09-16T14:08:57Z,Remove samples.json from version control
